date,time,millis,ax,ay,az,rollrate,pitchrate,yawrate,roll,pitch,yaw,speed,course,latitude,longitude,altitude,pdop,hdop,vdop,epe,fix,satellites_view,satellites_used,temp
260314,124043300,1395837643116.3582,0.6373,-0.0784,-9.404,-3.4086,-2.0869,-0.3478,3.0119,8.2441,24.9254,36.61,301.37,51.041225,13.797643,119.4,2.74,1.7,2.14,6.15,3,8,6,44.56
260314,124043300,1395837643139.998,1.3728,-0.0784,-8.7469,-2.3652,-4.1739,0.0,1.8766,8.6853,24.9219,36.63,301.04,51.041225,13.797643,119.4,2.74,1.7,2.14,6.15,3,8,6,44.56
260314,124043400,1395837643160.1182,3.4419,0.0686,-9.2569,-0.5565,-2.713,-0.0695,0.9995,10.1187,25.0355,36.63,301.04,51.041225,13.797643,119.4,2.74,1.7,2.14,6.15,3,8,6,44.56
260314,124043400,1395837643174.1892,0.6275,-0.0098,-10.3944,-0.8347,-2.5739,0.2782,0.9024,8.5592,24.84,36.63,301.04,51.041225,13.797643,119.4,2.74,1.7,2.14,6.15,3,8,6,44.56
260314,124043400,1395837643194.714,0.8923,-0.5981,-9.3255,-1.113,0.6956,-0.1391,2.3328,8.7038,24.7905,36.63,301.04,51.041225,13.797643,119.4,2.74,1.7,2.14,6.15,3,8,6,44.56
260314,124043400,1395837643216.02,1.2551,-1.0884,-10.4434,-2.7826,-5.2869,0.2086,3.5097,9.7011,24.4716,36.63,301.04,51.04123,13.79763,119.4,1.89,1.65,0.9,6.18,3,8,6,44.56
260314,124043400,1395837643234.7341,1.6474,-0.7256,-9.4628,-3.6173,0.626,0.4173,3.1157,9.3639,23.3965,36.63,301.04,51.04123,13.79763,119.4,1.89,1.65,0.9,6.18,3,8,6,44.56
260314,124043500,1395837643254.007,1.4022,0.0196,-9.8158,-3.5478,-4.5913,-0.4173,1.7038,10.4562,22.7802,36.65,300.96,51.04123,13.79763,119.4,1.89,1.65,0.9,6.18,3,8,6,44.56
260314,124043500,1395837643273.9438,1.0296,0.0196,-10.7964,-2.713,-3.7565,-0.2086,1.3204,8.4042,22.4989,36.65,300.96,51.04123,13.79763,119.4,1.89,1.65,0.9,6.18,3,8,6,44.56
260314,124043500,1395837643293.998,0.0098,-0.353,-10.5611,-2.0869,-1.9478,-0.2782,1.7709,9.1588,22.5585,36.65,300.96,51.04123,13.79763,119.4,1.89,1.65,0.9,6.18,3,8,6,44.56
260314,124043500,1395837643321.6199,2.8633,-0.098,-8.9038,-2.0869,-5.426,0.0,1.8524,10.6918,22.554,36.65,300.96,51.041234,13.797617,119.41,1.89,1.65,0.9,6.2,3,8,6,44.56
260314,124043500,1395837643339.845,0.5295,-0.5099,-10.5218,-2.713,-6.5391,-0.5565,2.7031,8.9327,22.4882,36.65,300.96,51.041234,13.797617,119.41,1.89,1.65,0.9,6.2,3,8,6,44.56
260314,124043600,1395837643354.1492,0.9217,0.4314,-9.3745,-2.4347,1.3217,-0.4173,1.5281,8.6614,22.1953,36.65,300.86,51.041234,13.797617,119.41,1.89,1.65,0.9,6.2,3,8,6,44.56
260314,124043600,1395837643374.032,2.0494,-0.0686,-9.6491,-0.626,-3.826,-0.1391,1.1499,9.5011,22.8552,36.65,300.86,51.041234,13.797617,119.41,1.89,1.65,0.9,6.2,3,8,6,44.56
260314,124043600,1395837643393.909,1.314,-0.5295,-10.6591,-0.7652,-9.4608,0.4173,1.9304,10.1347,23.4567,36.65,300.86,51.041234,13.797617,119.41,1.89,1.65,0.9,6.2,3,8,6,44.56
260314,124043600,1395837643415.893,1.4218,0.0,-11.2475,-1.6695,-5.3565,0.0695,2.479,10.3412,23.603,36.65,300.86,51.041239,13.797605,119.41,1.89,1.65,0.9,6.23,3,8,6,44.56
260314,124043600,1395837643435.133,3.2752,0.1765,-8.7469,-1.6695,0.4869,-0.1391,2.0227,9.9094,23.5837,36.65,300.86,51.041239,13.797605,119.41,1.89,1.65,0.9,6.23,3,8,6,44.56
260314,124043700,1395837643454.158,0.1863,-0.5981,-8.5999,-1.8086,-3.6173,-0.2086,2.3623,7.5464,23.6901,36.65,300.81,51.041239,13.797605,119.41,1.89,1.65,0.9,6.23,3,8,6,44.56
260314,124043700,1395837643473.643,-0.5491,-1.0296,-9.5608,-3.8956,-9.0434,0.0,3.9966,7.713,23.6582,36.65,300.81,51.041239,13.797605,119.41,1.89,1.65,0.9,6.23,3,8,6,44.56
260314,124043700,1395837643494.175,1.8141,-0.0882,-10.7082,-2.9913,-1.0434,0.0,3.1828,8.4705,23.1072,36.65,300.81,51.041239,13.797605,119.41,1.89,1.65,0.9,6.23,3,8,6,44.56
260314,124043700,1395837643517.056,3.5007,0.4608,-8.3939,-2.4347,3.4782,-0.4173,1.4481,8.8573,22.6419,36.65,300.81,51.041244,13.797592,119.41,2.74,1.7,2.14,6.25,3,8,6,44.56
260314,124043700,1395837643549.654,0.3039,-0.706,-9.404,-1.6695,-2.1565,-0.3478,1.7167,6.8222,22.6836,36.65,300.81,51.041244,13.797592,119.41,2.74,1.7,2.14,6.25,3,8,6,44.56
260314,124043800,1395837643562.69,-0.1568,-1.8141,-10.11,-2.6434,-3.6173,0.2086,2.7924,8.0534,22.7356,36.67,300.73,51.041244,13.797592,119.41,2.74,1.7,2.14,6.25,3,8,6,44.56
260314,124043800,1395837643576.535,0.7158,0.706,-10.3846,-3.7565,-5.9826,-0.4173,2.2583,8.3616,22.344,36.67,300.73,51.041244,13.797592,119.41,2.74,1.7,2.14,6.25,3,8,6,44.56
260314,124043800,1395837643594.197,1.5689,0.2647,-10.0119,-2.9217,0.4869,-0.7652,1.6316,9.6284,22.5062,36.67,300.73,51.041244,13.797592,119.41,2.74,1.7,2.14,6.25,3,8,6,44.56
260314,124043800,1395837643616.74,2.6868,0.049,-8.8058,-1.3217,-0.3478,0.0695,1.5741,10.6116,22.9611,36.67,300.73,51.041249,13.797579,119.41,2.74,1.7,2.15,6.27,3,8,6,44.56
260314,124043800,1395837643640.819,0.2745,-0.2059,-10.4924,-0.626,-3.8956,0.626,1.5485,9.4573,23.4132,36.67,300.73,51.041249,13.797579,119.41,2.74,1.7,2.15,6.27,3,8,6,44.56
260314,124043900,1395837643660.4868,0.049,0.7354,-11.1004,-0.0695,-5.6347,0.2086,0.6305,10.0297,23.3368,36.69,300.63,51.041249,13.797579,119.41,2.74,1.7,2.15,6.27,3,8,6,44.56
260314,124043900,1395837643673.562,3.0104,-0.1078,-9.9335,-0.1391,0.6956,0.2782,1.0618,10.401,23.5676,36.69,300.63,51.041249,13.797579,119.41,2.74,1.7,2.15,6.27,3,8,6,44.56
260314,124043900,1395837643693.8838,1.1767,-0.2647,-10.4336,0.5565,-3.826,0.6956,1.4711,9.898,23.7954,36.69,300.63,51.041249,13.797579,119.41,2.74,1.7,2.15,6.27,3,8,6,44.56
260314,124043900,1395837643716.544,2.1377,-0.755,-8.4135,-0.8347,2.1565,0.2782,3.0154,9.8189,23.8458,36.69,300.63,51.041253,13.797566,119.41,2.74,1.7,2.14,6.3,3,8,6,44.56
260314,124043900,1395837643744.053,2.6574,-0.8237,-7.0603,-1.7391,-2.4347,0.0695,4.1992,11.5986,23.7493,36.69,300.63,51.041253,13.797566,119.42,2.74,1.7,2.14,6.3,3,8,6,44.56
260314,124044000,1395837643762.1409,-0.6079,0.2157,-12.689,-1.3913,-13.6347,0.7652,2.1876,10.693,23.2374,36.7299,300.43,51.041253,13.797566,119.42,2.74,1.7,2.14,6.3,3,8,6,44.56
260314,124044000,1395837643780.143,1.4512,-0.6962,-10.414,-1.0434,2.4347,-0.3478,2.6357,10.5837,23.2946,36.7299,300.43,51.041253,13.797566,119.42,2.74,1.7,2.14,6.3,3,8,6,44.56
260314,124044000,1395837643794.2969,2.5005,-1.4022,-7.2662,-2.0869,0.1391,0.0695,3.807,10.5391,23.4993,36.7299,300.43,51.041253,13.797566,119.42,2.74,1.7,2.14,6.3,3,8,6,44.56
260314,124044000,1395837643829.488,0.1176,-1.1767,-11.6103,-2.3652,-10.8521,0.2086,4.2431,10.1188,23.3172,36.7299,300.43,51.041257,13.797553,119.42,2.74,1.7,2.15,6.32,3,8,6,44.56
260314,124044000,1395837643846.273,1.9415,-0.1961,-9.9727,-3.6173,-2.1565,-0.3478,3.1043,10.6139,22.9685,36.7299,300.43,51.041257,13.797553,119.43,2.74,1.7,2.15,6.32,3,8,6,44.56
260314,124044100,1395837643863.28,2.8339,-0.0294,-7.7565,-4.0347,-1.6,-0.9043,2.5254,10.4156,22.9662,36.78,300.31,51.041257,13.797553,119.43,2.74,1.7,2.15,6.32,3,8,6,44.56
260314,124044100,1395837643881.604,2.3044,0.098,-8.1488,-2.9217,-3.2,-0.4173,2.9649,10.3079,23.3719,36.78,300.31,51.041257,13.797553,119.43,2.74,1.7,2.15,6.32,3,8,6,44.56
260314,124044100,1395837643895.924,1.9121,-0.6766,-9.9433,-1.4608,-2.5043,-0.1391,3.006,9.28,23.7788,36.78,300.31,51.041257,13.797553,119.43,2.74,1.7,2.15,6.32,3,8,6,44.56
260314,124044100,1395837643918.644,1.8729,-1.059,-8.6685,-2.9913,1.113,0.0,3.8412,9.487,23.9899,36.78,300.31,51.041262,13.79754,119.43,2.74,1.7,2.14,6.35,3,8,6,44.56
260314,124044100,1395837643933.754,0.6766,-0.0294,-9.6785,-3.3391,-7.5826,0.1391,3.092,10.0276,23.6758,36.78,300.31,51.041262,13.79754,119.43,2.74,1.7,2.14,6.35,3,8,6,44.56
260314,124044200,1395837643953.951,3.0104,-0.1961,-9.8158,-2.7826,-0.626,0.2086,2.761,10.7832,23.5725,36.84,300.24,51.041262,13.79754,119.43,2.74,1.7,2.14,6.35,3,8,6,44.56
260314,124044200,1395837643973.5452,2.275,-1.1473,-7.5016,-3.2,4.5217,0.0,3.5721,10.2161,23.7576,36.84,300.24,51.041262,13.79754,119.43,2.74,1.7,2.14,6.35,3,8,6,44.56
260314,124044200,1395837643993.762,1.4611,-0.4608,-9.1,-3.5478,-4.313,0.1391,3.894,9.9516,23.5852,36.84,300.24,51.041262,13.79754,119.43,2.74,1.7,2.14,6.35,3,8,6,44.56
260314,124044200,1395837644019.219,-0.147,-0.1274,-12.0516,-2.0869,-7.2347,0.626,2.4434,9.1526,23.303,36.84,300.24,51.041267,13.797528,119.43,2.74,1.7,2.14,6.39,3,8,6,44.56
260314,124044200,1395837644039.299,2.8829,-0.8237,-7.6977,-1.4608,3.8956,0.7652,3.074,10.4412,23.5059,36.84,300.24,51.041267,13.797528,119.44,2.74,1.7,2.14,6.39,3,8,6,44.56
260314,124044300,1395837644054.123,2.6574,-0.9511,-7.835,-2.0869,-3.5478,0.7652,3.5837,11.0569,23.4319,36.9099,300.3,51.041267,13.797528,119.44,2.74,1.7,2.14,6.39,3,8,6,44.56
260314,124044300,1395837644073.087,0.5981,-1.2943,-10.6101,-2.713,-5.2173,0.9739,3.7045,9.6239,21.7643,36.9099,300.3,51.041267,13.797528,119.44,2.74,1.7,2.14,6.39,3,8,6,44.56
260314,124044300,1395837644094.104,1.6474,-1.8729,-10.3649,-3.0608,-2.4347,1.6695,4.1082,10.7002,20.5457,36.9099,300.3,51.041267,13.797528,119.44,2.74,1.7,2.14,6.39,3,8,6,44.56
260314,124044300,1395837644121.252,1.4512,-0.5001,-9.2078,-4.0347,-5.2869,1.3913,3.9632,10.3892,20.3407,36.9099,300.3,51.041272,13.797515,119.44,2.74,1.7,2.15,6.42,3,8,6,44.56
260314,124044300,1395837644140.907,2.1573,-0.9904,-9.0215,-3.9652,-5.0086,1.3913,3.9391,10.4329,20.2666,36.9099,300.3,51.041272,13.797515,119.44,2.74,1.7,2.15,6.42,3,8,6,44.56
260314,124044300,1395837644153.979,3.3536,-1.363,-8.1978,-4.8,0.4869,1.113,4.0208,10.3722,20.2374,37.0,300.3399,51.041272,13.797515,119.44,2.74,1.7,2.15,6.42,3,8,6,44.56
260314,124044400,1395837644173.0671,1.1473,-1.2061,-9.806,-5.7043,-3.0608,1.113,4.0008,10.2066,20.1482,37.0,300.3399,51.041272,13.797515,119.44,2.74,1.7,2.15,6.42,3,8,6,44.56
260314,124044400,1395837644194.0059,1.5983,-0.8335,-10.1884,-5.426,-4.313,1.4608,3.7835,10.3564,20.0267,37.0,300.3399,51.041272,13.797515,119.44,2.74,1.7,2.15,6.42,3,8,6,44.56
260314,124044400,1395837644216.117,2.1083,-1.0198,-9.1882,-5.5652,-0.4869,1.3217,3.5827,10.3848,19.8001,37.0,300.3399,51.041277,13.797502,119.44,1.89,1.65,0.9,6.45,3,8,6,44.56
260314,124044400,1395837644240.783,2.3632,-0.1274,-8.7862,-5.3565,-5.1478,1.5304,3.3252,10.4427,19.6609,37.0,300.3399,51.041277,13.797502,119.45,1.89,1.65,0.9,6.45,3,8,6,44.56
260314,124044400,1395837644254.425,1.5983,0.0098,-10.5316,-3.6173,-3.6173,1.6695,3.0075,10.3625,19.5309,37.07,300.39,51.041277,13.797502,119.45,1.89,1.65,0.9,6.45,3,8,6,44.56
260314,124044500,1395837644273.08,-0.1863,-0.2843,-9.5707,-1.8782,-0.4869,2.3652,2.8083,10.3615,19.4703,37.07,300.39,51.041277,13.797502,119.45,1.89,1.65,0.9,6.45,3,8,6,44.56
260314,124044500,1395837644293.644,1.6179,-0.8335,-9.1882,-1.7391,-5.913,2.9217,2.7151,10.4026,19.3897,37.07,300.39,51.041277,13.797502,119.45,1.89,1.65,0.9,6.45,3,8,6,44.56
260314,124044500,1395837644315.168,3.2654,-0.0588,-11.1102,-1.4608,-4.6608,2.6434,2.6249,10.5566,19.3438,37.07,300.39,51.041282,13.797489,119.45,1.89,1.65,0.9,6.48,3,8,6,44.56
260314,124044500,1395837644333.604,3.2261,-0.0392,-10.5022,-0.8347,-2.0173,2.8521,2.4235,10.6525,19.2586,37.07,300.39,51.041282,13.797489,119.45,1.89,1.65,0.9,6.48,3,8,6,44.56
260314,124044500,1395837644354.83,1.0492,-0.2549,-9.9923,0.6956,-2.713,2.9913,2.2356,10.4935,19.2204,37.15,300.4,51.041282,13.797489,119.45,1.89,1.65,0.9,6.48,3,8,6,44.56
260314,124044600,1395837644373.003,1.4807,-0.6962,-8.5999,0.626,-5.0086,3.2695,2.3961,10.5626,19.202,37.15,300.4,51.041282,13.797489,119.45,1.89,1.65,0.9,6.48,3,8,6,44.56
260314,124044600,1395837644393.309,1.7748,-0.3628,-11.473,0.4869,-8.9739,3.3391,2.363,10.5946,19.1582,37.15,300.4,51.041282,13.797489,119.45,1.89,1.65,0.9,6.48,3,8,6,44.56
260314,124044600,1395837644416.604,2.1083,-1.1276,-10.3551,0.8347,-2.226,2.9913,2.497,10.6679,19.1184,37.15,300.4,51.041288,13.797476,119.45,2.74,1.7,2.15,6.51,3,8,6,44.56
260314,124044600,1395837644439.454,3.4517,-1.0786,-9.9629,0.0,-3.826,2.9217,2.6906,10.7189,19.1178,37.15,300.4,51.041288,13.797476,119.45,2.74,1.7,2.15,6.51,3,8,6,44.56
260314,124044600,1395837644459.186,0.8335,-0.049,-10.1786,0.0695,-5.6347,2.5739,2.6661,10.6381,19.0674,37.22,300.45,51.041288,13.797476,119.45,2.74,1.7,2.15,6.51,3,8,6,44.56
260314,124044700,1395837644473.317,1.3336,-0.5197,-10.5218,0.0,-7.8608,2.5043,2.6383,10.6952,19.0829,37.22,300.45,51.041288,13.797476,119.45,2.74,1.7,2.15,6.51,3,8,6,44.56
260314,124044700,1395837644493.375,2.8143,-0.9904,-9.7962,-0.5565,-4.313,1.8782,2.8768,10.677,19.1778,37.22,300.45,51.041288,13.797476,119.45,2.74,1.7,2.15,6.51,3,8,6,44.56
260314,124044700,1395837644515.48,3.5792,-1.0198,-9.0607,0.0,-3.8956,2.3652,3.0304,10.6615,19.2517,37.22,300.45,51.041288,13.797476,119.45,2.74,1.7,2.15,6.51,3,8,6,44.57
260314,124044700,1395837644535.755,3.4321,-0.4216,-9.6687,-0.4173,-10.4347,2.9217,3.173,10.614,19.3483,37.22,300.45,51.041293,13.797463,119.45,2.74,1.7,2.14,6.54,3,8,6,44.57
260314,124044700,1395837644553.236,1.8533,-0.0294,-9.2863,-0.4173,-4.3826,1.7391,3.1349,10.4778,19.4337,37.31,300.5299,51.041293,13.797463,119.45,2.74,1.7,2.14,6.54,3,8,6,44.57
260314,124044800,1395837644573.4202,2.7751,0.2059,-8.443,0.8347,-4.1043,2.226,3.0242,10.3156,19.4824,37.31,300.5299,51.041293,13.797463,119.45,2.74,1.7,2.14,6.54,3,8,6,44.57
260314,124044800,1395837644593.005,1.9317,-0.8531,-11.375,2.0869,-5.0782,2.0869,3.0614,10.1293,19.5769,37.31,300.5299,51.041293,13.797463,119.45,2.74,1.7,2.14,6.54,3,8,6,44.57
260314,124044800,1395837644617.3489,1.6376,-0.4903,-9.5118,0.8347,-2.0869,2.1565,3.2838,10.0029,19.7117,37.31,300.5299,51.041293,13.797463,119.45,2.74,1.7,2.14,6.54,3,8,6,44.57
260314,124044800,1395837644640.0908,0.3628,-0.7648,-10.8062,0.7652,-6.8173,2.226,3.3994,9.8532,19.8271,37.31,300.5299,51.041299,13.797451,119.45,2.74,1.7,2.14,6.57,3,8,6,44.57
260314,124044800,1395837644654.684,1.7356,-1.1276,-9.6491,-0.626,-6.4695,1.9478,3.6493,9.8813,19.9576,37.38,300.61,51.041299,13.797451,119.45,2.74,1.7,2.14,6.57,3,8,6,44.57
260314,124044900,1395837644680.2312,1.5983,-0.1176,-9.6785,-2.0869,-7.026,1.3217,3.7079,9.7873,20.1011,37.38,300.61,51.041299,13.797451,119.45,2.74,1.7,2.14,6.57,3,8,6,44.57
260314,124044900,1395837644694.208,1.0296,-0.049,-9.453,-1.8086,-3.2,1.2521,3.8133,9.7025,20.2592,37.38,300.61,51.041299,13.797451,119.45,2.74,1.7,2.14,6.57,3,8,6,44.57
260314,124044900,1395837644713.9102,0.1274,-1.314,-10.9043,-1.1826,-8.3478,0.7652,3.9594,9.5451,20.3793,37.38,300.61,51.041299,13.797451,119.45,2.74,1.7,2.14,6.57,3,8,6,44.57
260314,124044900,1395837644740.573,1.667,-0.3137,-10.0904,-1.6,-3.4086,0.6956,4.5592,9.2445,21.9267,37.38,300.61,51.041304,13.797438,119.45,2.74,1.7,2.14,6.6,3,8,6,44.57
260314,124044900,1395837644754.483,1.3434,-0.3432,-9.9923,-1.9478,-7.2347,0.2782,4.9571,9.9218,22.9833,37.4099,300.71,51.041304,13.797438,119.45,2.74,1.7,2.14,6.6,3,8,6,44.57
260314,124045000,1395837644773.212,1.3336,-0.5295,-10.11,-2.0869,-5.7043,-0.2086,4.8967,9.1354,23.5998,37.4099,300.71,51.041304,13.797438,119.45,2.74,1.7,2.14,6.6,3,8,6,44.57
260314,124045000,1395837644794.073,1.2943,0.1568,-7.6977,-2.226,0.2782,-0.6956,3.537,8.653,24.095,37.4099,300.71,51.041304,13.797438,119.45,2.74,1.7,2.14,6.6,3,8,6,44.57
260314,124045000,1395837644814.193,1.6474,0.3824,-9.2471,-0.8347,-4.5217,-0.3478,2.1539,8.4563,25.2721,37.4099,300.71,51.041304,13.797438,119.45,2.74,1.7,2.14,6.6,3,8,6,44.57
260314,124045000,1395837644840.076,-0.9609,0.2157,-12.0516,-0.9043,-9.3913,-0.2782,2.7206,8.7781,26.2533,37.4099,300.71,51.041309,13.797426,119.46,2.74,1.7,2.14,6.62,3,8,6,44.57
260314,124045000,1395837644855.31,3.1967,0.2941,-8.8254,-0.1391,5.9826,-0.5565,2.7751,8.9538,26.9154,37.4099,300.81,51.041309,13.797426,119.46,2.74,1.7,2.14,6.62,3,8,6,44.57
260314,124045100,1395837644874.605,1.7258,-0.2255,-8.2861,-1.0434,-3.1304,-0.1391,2.8645,8.9033,27.6583,37.4099,300.81,51.041309,13.797426,119.46,2.74,1.7,2.14,6.62,3,8,6,44.57
260314,124045100,1395837644895.388,0.5687,-0.3628,-11.3259,0.0,-2.9217,-0.4173,1.8815,8.135,28.2781,37.4099,300.81,51.041309,13.797426,119.46,2.74,1.7,2.14,6.62,3,8,6,44.57
260314,124045100,1395837644914.104,2.628,0.2451,-8.8352,0.2086,4.313,-1.0434,1.2562,8.9207,28.7023,37.4099,300.81,51.041309,13.797426,119.46,2.74,1.7,2.14,6.62,3,8,6,44.57
260314,124045100,1395837644940.1829,1.8239,-0.1667,-9.6589,-0.2782,-4.5913,-1.1826,1.2539,9.148,28.8852,37.4099,300.81,51.041315,13.797413,119.45,2.74,1.7,2.15,6.65,3,8,6,44.57
260314,124045100,1395837644958.4,1.2159,-0.4118,-10.2473,-2.2956,-2.9217,-2.1565,1.4938,9.0978,28.9622,37.37,300.91,51.041315,13.797413,119.45,2.74,1.7,2.15,6.65,3,8,6,44.57
260314,124045200,1395837644974.214,0.8139,0.0686,-8.6293,-2.1565,3.3391,-2.0173,1.4285,9.1593,28.9903,37.37,300.91,51.041315,13.797413,119.45,2.74,1.7,2.15,6.65,3,8,6,44.57
260314,124045200,1395837644994.209,-0.3235,-0.7158,-9.453,-0.8347,-9.2521,-1.4608,1.3731,9.1603,28.9678,37.37,300.91,51.041315,13.797413,119.45,2.74,1.7,2.15,6.65,3,8,6,44.57
260314,124045200,1395837645014.27,1.6474,0.2941,-10.9239,-2.0869,-8.3478,-2.226,1.3223,9.2366,28.9682,37.37,300.91,51.041315,13.797413,119.45,2.74,1.7,2.15,6.65,3,8,6,44.57
260314,124045200,1395837645040.151,1.5885,-0.0588,-10.2669,-3.4782,2.9913,-4.1043,1.4769,9.3049,28.9935,37.37,300.91,51.04132,13.797401,119.45,2.74,1.7,2.14,6.67,3,8,6,44.57
260314,124045200,1395837645054.058,5.2658,0.4118,-6.2072,-2.713,1.8782,-3.3391,1.4427,9.3672,28.9736,37.32,301.01,51.04132,13.797401,119.45,2.74,1.7,2.14,6.67,3,8,6,44.57
260314,124045300,1395837645074.165,2.3436,0.7256,-10.208,-2.226,-6.2608,-3.5478,1.32,9.2235,28.9436,37.32,301.01,51.04132,13.797401,119.45,2.74,1.7,2.14,6.67,3,8,6,44.57
260314,124045300,1395837645094.2148,1.2061,0.1078,-9.6589,-3.0608,0.9739,-3.6869,1.2549,9.167,28.9114,37.32,301.01,51.04132,13.797401,119.45,2.74,1.7,2.14,6.67,3,8,6,44.57
260314,124045300,1395837645113.1958,2.8045,0.8923,-9.6099,-2.713,0.626,-3.5478,1.1736,9.1737,28.8737,37.32,301.01,51.04132,13.797401,119.45,2.74,1.7,2.14,6.67,3,8,6,44.57
260314,124045300,1395837645134.666,0.2059,0.0784,-12.5027,-1.9478,-11.1304,-3.1304,1.1173,9.1607,28.8392,37.32,301.01,51.041326,13.797388,119.44,2.74,1.7,2.15,6.7,3,8,6,44.57
260314,124045300,1395837645154.8171,-0.3432,0.1765,-9.4824,-1.4608,0.5565,-2.9913,0.9204,9.1936,28.7899,37.26,301.1,51.041326,13.797388,119.44,2.74,1.7,2.15,6.7,3,8,6,44.57
260314,124045400,1395837645174.212,3.6674,0.8531,-7.0211,-0.9043,-7.3043,-2.7826,0.7749,9.2669,28.7077,37.26,301.1,51.041326,13.797388,119.44,2.74,1.7,2.15,6.7,3,8,6,44.57
260314,124045400,1395837645194.261,1.3728,0.5295,-11.9143,-1.3217,-7.9304,-4.1739,0.7381,9.2619,28.655,37.26,301.1,51.041326,13.797388,119.44,2.74,1.7,2.15,6.7,3,8,6,44.57
260314,124045400,1395837645214.271,2.6672,0.3039,-7.9232,-1.2521,10.6434,-3.6869,0.7399,9.4527,28.6031,37.26,301.1,51.041326,13.797388,119.44,2.74,1.7,2.15,6.7,3,8,6,44.57
260314,124045400,1395837645240.447,4.6284,0.5687,-6.619,0.2086,1.7391,-4.1043,0.686,9.4442,28.5381,37.26,301.1,51.041331,13.797376,119.43,1.89,1.65,0.9,6.73,3,8,6,44.57
260314,124045400,1395837645257.426,1.4218,0.6373,-11.0808,-1.4608,-14.8173,-2.8521,0.6012,9.467,28.4868,37.2,301.13,51.041331,13.797376,119.43,1.89,1.65,0.9,6.73,3,8,6,44.57
260314,124045500,1395837645273.867,-1.1669,0.2059,-12.0516,-2.5043,0.2782,-5.0086,0.586,9.4473,28.4322,37.2,301.13,51.041331,13.797376,119.43,1.89,1.65,0.9,6.73,3,8,6,44.57
260314,124045500,1395837645293.711,3.1869,0.657,-6.6288,-2.1565,10.5739,-4.5217,0.5371,9.5067,28.3552,37.2,301.13,51.041331,13.797376,119.43,1.89,1.65,0.9,6.73,3,8,6,44.57
260314,124045500,1395837645314.189,1.5395,-0.3039,-9.2667,-0.626,-9.8782,-3.9652,0.4597,9.4876,28.2442,37.2,301.13,51.041331,13.797376,119.43,1.89,1.65,0.9,6.73,3,8,6,44.57
260314,124045500,1395837645339.8982,-0.2451,0.1765,-12.8753,-1.6695,-11.6173,-3.9652,0.3554,9.481,28.1314,37.2,301.13,51.041336,13.797363,119.44,1.89,1.65,0.9,6.76,3,8,6,44.57
260314,124045500,1395837645358.256,4.7755,-0.0882,-7.5016,-0.626,11.9652,-5.0782,0.236,9.6409,28.0089,37.13,301.22,51.041336,13.797363,119.44,1.89,1.65,0.9,6.76,3,8,6,44.57
260314,124045600,1395837645374.2969,2.6084,0.6766,-7.7173,-1.3913,-5.913,-3.9652,0.0881,9.5951,27.8659,37.13,301.22,51.041336,13.797363,119.44,1.89,1.65,0.9,6.76,3,8,6,44.57
260314,124045600,1395837645393.706,-1.4905,0.3432,-13.2871,-1.8782,-15.7217,-4.8,-0.0268,9.5271,27.7242,37.13,301.22,51.041336,13.797363,119.44,1.89,1.65,0.9,6.76,3,8,6,44.57
260314,124045600,1395837645414.186,1.4022,-0.1176,-8.3841,-2.226,3.7565,-4.313,-0.0805,9.58,27.5678,37.13,301.22,51.041336,13.797363,119.44,1.89,1.65,0.9,6.76,3,8,6,44.57
260314,124045600,1395837645439.86,1.6081,0.3628,-8.9333,-2.9913,-10.3652,-3.826,-0.1686,9.6381,27.4269,37.13,301.22,51.041342,13.797351,119.44,1.89,1.65,0.9,6.79,3,8,6,44.57
260314,124045600,1395837645454.701,0.6766,0.5393,-11.7672,-3.1304,-8.7652,-4.6608,-0.3162,9.5869,27.2895,37.06,301.29,51.041342,13.797351,119.44,1.89,1.65,0.9,6.79,3,8,6,44.57
260314,124045700,1395837645473.42,0.4903,0.8335,-8.5999,-2.8521,2.3652,-5.2869,-0.477,9.6852,27.148,37.06,301.29,51.041342,13.797351,119.44,1.89,1.65,0.9,6.79,3,8,6,44.57
260314,124045700,1395837645494.209,1.8141,0.5589,-7.7369,-3.2695,3.1304,-5.0086,-0.505,9.7056,27.0375,37.06,301.29,51.041342,13.797351,119.44,1.89,1.65,0.9,6.79,3,8,6,44.57
260314,124045700,1395837645514.229,1.1473,0.1667,-9.0117,-1.7391,-6.1217,-4.1739,-0.695,9.8664,26.8993,37.06,301.29,51.041342,13.797351,119.44,1.89,1.65,0.9,6.79,3,8,6,44.57
260314,124045700,1395837645540.7122,1.1375,0.6766,-11.6888,-2.0869,-6.7478,-4.4521,-0.8731,9.9494,26.7647,37.06,301.29,51.041347,13.797339,119.44,2.74,1.7,2.15,6.81,3,8,6,44.57
260314,124045700,1395837645555.4211,3.1967,1.1571,-9.4236,-2.3652,6.1913,-4.9391,-0.8816,10.0809,26.6618,36.96,301.39,51.041347,13.797339,119.44,2.74,1.7,2.15,6.81,3,8,6,44.57
260314,124045800,1395837645573.322,4.9618,-0.1667,-7.5114,-1.4608,6.6782,-4.7304,-0.8154,10.1125,26.5974,36.96,301.39,51.041347,13.797339,119.44,2.74,1.7,2.15,6.81,3,8,6,44.57
260314,124045800,1395837645594.219,0.7746,0.0,-8.0115,-0.9739,1.6,-3.7565,-0.8262,10.0254,26.552,36.96,301.39,51.041347,13.797339,119.44,2.74,1.7,2.15,6.81,3,8,6,44.57
